Unix	jday	Specific_humidity
972540000	300	0.00631614891172538
972543600	300	0.00623340841879009
972547200	300	0.0061473167610634
972550800	300	0.00610196809854725
972554400	300	0.00601161037378758
972558000	300	0.00591452932445611
972561600	300	0.00649147507565239
972565200	300	0.00654055009687455
972568800	300	0.00649186847215334
972572400	300	0.0064096934466172
972576000	300	0.00634616644161709
972579600	300	0.00630392204883171
972583200	300	0.00677001460370705
972586800	300	0.00688145471217295
972590400	300	0.00708005989012964
972594000	300	0.00733177361792836
972597600	300	0.00763896043216818
972601200	300	0.00773625255581234
972604800	301	0.00793268475506254
972608400	301	0.00815450194553715
972612000	301	0.00833444459674276
972615600	301	0.00841379678014856
972619200	301	0.008263689898985
972622800	301	0.00812163533868552
972626400	301	0.00784624768355566
972630000	301	0.00742500100352846
972633600	301	0.00701345119273636
972637200	301	0.00671455378307006
972640800	301	0.00656170906288338
972644400	301	0.0063890825221068
972648000	301	0.00709287798869956
972651600	301	0.00703263697033622
972655200	301	0.00675173630015418
972658800	301	0.00654571616444581
972662400	301	0.0063874624285809
972666000	301	0.00628760546153364
972669600	301	0.00678808820575428
972673200	301	0.00704326628137165
972676800	301	0.00713226112832283
972680400	301	0.00728265793644279
972684000	301	0.00745161095196589
972687600	301	0.00758151326564996
972691200	302	0.00732980154447471
972694800	302	0.00742343669440431
972698400	302	0.00754165309240929
972702000	302	0.00771490178548474
972705600	302	0.00778346535591453
972709200	302	0.00782830120503267
972712800	302	0.00811659972107365
972716400	302	0.00790250688379318
972720000	302	0.00762244261869448
972723600	302	0.00732892711568259
972727200	302	0.0071173726713473
972730800	302	0.00694380108023719
972734400	302	0.00749600410780047
972738000	302	0.00757001094557221
972741600	302	0.00745362269543263
972745200	302	0.00734206428149219
972748800	302	0.00722559563246768
972752400	302	0.00714723243468633
972756000	302	0.00799312310617559
972759600	302	0.0080519247119417
972763200	302	0.00834413980624848
972766800	302	0.00846628460575414
972770400	302	0.00847128183186414
972774000	302	0.00848186274994626
972777600	303	0.00815359276757587
972781200	303	0.00810242331976144
972784800	303	0.00822526471591103
972788400	303	0.0083273482222316
972792000	303	0.00833485988776815
972795600	303	0.00841114334194283
972799200	303	0.0081585143668605
972802800	303	0.00772787574419132
972806400	303	0.00745005294931554
972810000	303	0.00728801792093612
972813600	303	0.00720047016525087
972817200	303	0.00717626696242721
972820800	303	0.00757927632632442
972824400	303	0.00778037220739334
972828000	303	0.00789019907771425
972831600	303	0.0077713824148686
972835200	303	0.007483977166204
972838800	303	0.00720012608058553
972842400	303	0.00714538488847475
972846000	303	0.00716912127552913
972849600	303	0.0068749238663685
972853200	303	0.00665363222694236
972856800	303	0.00638019681911991
972860400	303	0.00620604273415284
972864000	304	0.00571736338461231
972867600	304	0.00576126915900487
972871200	304	0.00586835449866609
972874800	304	0.00599887497965706
972878400	304	0.00616870827789344
972882000	304	0.00630527138069178
972885600	304	0.00635339627691925
972889200	304	0.00613742657596751
972892800	304	0.00600166769270435
972896400	304	0.00603169323929087
972900000	304	0.00603457507364782
972903600	304	0.00596552248522499
972907200	304	0.00606428332792805
972910800	304	0.00607336154893941
972914400	304	0.00603223905309919
972918000	304	0.00598786875760691
972921600	304	0.00606185996736129
972925200	304	0.00624761428994103
972928800	304	0.00699900108258929
972932400	304	0.00709363466680515
972936000	304	0.00734241239883394
972939600	304	0.00757507028798255
972943200	304	0.00764542211705548
972946800	304	0.00760620749530881
972950400	305	0.00724426632751576
972954000	305	0.00689824025545741
972957600	305	0.00693936644359225
972961200	305	0.00700588189376985
972964800	305	0.00699562228715446
972968400	305	0.00698599730851338
972972000	305	0.00707140983566298
972975600	305	0.00709018281378226
972979200	305	0.00706643901650686
972982800	305	0.00712085446215092
972986400	305	0.00718141254755746
972990000	305	0.00719621695994541
972993600	305	0.00682683386348878
972997200	305	0.0066443721026745
973000800	305	0.00662286144067209
973004400	305	0.00660608435344987
973008000	305	0.00656872816544446
973011600	305	0.00650124159752062
973015200	305	0.0064511470668126
973018800	305	0.00632469746462229
973022400	305	0.0063201772781293
973026000	305	0.00630253896224688
973029600	305	0.00628759603191716
973036800	306	0.00618724147276903
973040400	306	0.0061078262356887
973044000	306	0.00618784191467719
973047600	306	0.00625150930725195
973051200	306	0.00626482490447706
973054800	306	0.00630138019274707
973058400	306	0.00642072347074237
973062000	306	0.00641009111438976
973065600	306	0.0063996330252293
973069200	306	0.00637562955458436
973072800	306	0.00639214137089334
973076400	306	0.00640569906731512
973080000	306	0.0065975245967336
973083600	306	0.00662800874149782
973087200	306	0.00655997208431748
973090800	306	0.00639205542527389
973094400	306	0.00612384123946311
973098000	306	0.00590721662276937
973101600	306	0.00578760108343863
973105200	306	0.00568021116191165
973108800	306	0.00564121068664549
973112400	306	0.00556176804656543
973116000	306	0.00550169036016326
973119600	306	0.00545783127233149
973123200	307	0.00580184024373142
973126800	307	0.00551107337885142
973130400	307	0.00543673373085847
973134000	307	0.00534412315412315
973137600	307	0.00522433962750154
973141200	307	0.0051789378401801
973144800	307	0.0051733143074152
973148400	307	0.00523586761659955
973152000	307	0.00518724090267733
973155600	307	0.00517359622068488
973159200	307	0.00515855530764788
973162800	307	0.00513744971334461
973166400	307	0.00518907005956395
973170000	307	0.00511372716840494
973173600	307	0.00502068935060359
973177200	307	0.0049997089570074
973180800	307	0.00497586303586803
973184400	307	0.00493563941501948
973188000	307	0.00506093029238146
973191600	307	0.00503345877166936
973195200	307	0.0050804935569426
973198800	307	0.00506292927982522
973202400	307	0.00502765776639352
973206000	307	0.0050800525960555
973209600	308	0.00499525059560452
973213200	308	0.00489721664113759
973216800	308	0.00502664812086211
973220400	308	0.00515913513939671
973224000	308	0.00521932654978533
973227600	308	0.00519338442740749
973231200	308	0.00488441096917387
973234800	308	0.00489184288353877
973238400	308	0.00481487852099693
973242000	308	0.00465540723395459
973245600	308	0.00451052711532783
973249200	308	0.00440882674078611
973252800	308	0.0046697275656975
973256400	308	0.00478868903373465
973260000	308	0.00467317209128057
973263600	308	0.0045105318884054
973267200	308	0.0043601442162873
973270800	308	0.00427505939189236
973274400	308	0.00521581192469628
973278000	308	0.00526889065095914
973281600	308	0.00543391992160101
973285200	308	0.00549703491363307
973288800	308	0.00564787565683509
973292400	308	0.00577390677682952
973296000	309	0.00564443320408708
973299600	309	0.00567394258582665
973303200	309	0.00581015300527483
973306800	309	0.00585588136172443
973310400	309	0.00591816058642635
973314000	309	0.00597524180968599
973317600	309	0.00575655666467788
973321200	309	0.00581688271826725
973324800	309	0.00571358525867156
973328400	309	0.00548386579898252
973332000	309	0.00537036743006145
973335600	309	0.00525145694163453
973339200	309	0.00545856747339103
973342800	309	0.00558235577055936
973346400	309	0.00534378888063289
973350000	309	0.00495322552524939
973353600	309	0.00472881111718465
973357200	309	0.00464282371574822
973360800	309	0.00524890773393689
973364400	309	0.00548274393392336
973368000	309	0.00570035249669803
973371600	309	0.00578255402121117
973375200	309	0.00605403005746125
973378800	309	0.00633617465734487
973382400	310	0.00627542642578765
973386000	310	0.00652450494096337
973389600	310	0.00674641194623974
973393200	310	0.00687081080622728
973396800	310	0.00689559066277663
973400400	310	0.00691673431675741
973404000	310	0.00670386846103676
973407600	310	0.00661302783631773
973411200	310	0.00640877836020034
973414800	310	0.00616487803399576
973418400	310	0.00601029478306125
973422000	310	0.00593473093316918
973425600	310	0.00615965249844804
973429200	310	0.00601496863093852
973432800	310	0.00576478637876629
973436400	310	0.00553518304217163
973440000	310	0.00533482710270311
973443600	310	0.00519564376060814
973447200	310	0.0054674943863216
973450800	310	0.00572037485489349
973454400	310	0.00603337213515737
973458000	310	0.00639271316809353
973461600	310	0.00669963156525455
973465200	310	0.00708040172261719
973468800	311	0.00655561845775734
973472400	311	0.00693436060851042
973476000	311	0.00726503943752982
973479600	311	0.00753588127365345
973483200	311	0.00763143771685948
973486800	311	0.0077681643512616
973490400	311	0.00770894294700895
973494000	311	0.00730629618633638
973497600	311	0.00634470290684493
973501200	311	0.00622001916951941
973504800	311	0.00621789143108069
973508400	311	0.00636554973342006
973512000	311	0.00630745328526601
973515600	311	0.00568014510605926
973519200	311	0.00633331662687298
973522800	311	0.00661728424589763
973526400	311	0.00700269907297173
973530000	311	0.00714460346777353
973533600	311	0.00630944099387778
973537200	311	0.00548643068511081
973540800	311	0.00517881281498536
973544400	311	0.00525820589004242
973548000	311	0.00523527837011579
973551600	311	0.0051617791024757
973555200	312	0.00516912888579863
973558800	312	0.00487781838586999
973562400	312	0.00472753595019274
973566000	312	0.00464396655294172
973569600	312	0.00453528797439543
973573200	312	0.00453720417626693
973576800	312	0.0045326421762525
973580400	312	0.00485106501476634
973584000	312	0.00468981093622188
973587600	312	0.00484707524328083
973591200	312	0.00495461266161733
973594800	312	0.00506241349389571
973598400	312	0.00515930030450756
973602000	312	0.00523803004553449
973605600	312	0.00535053944210453
973609200	312	0.00549312540199698
973612800	312	0.0055874343026161
973616400	312	0.00561885775313552
973620000	312	0.00560077954891211
973623600	312	0.00543955316813081
973627200	312	0.00531511339861618
973630800	312	0.00515459780229316
973634400	312	0.0050316922496759
973638000	312	0.00489395559193198
973641600	313	0.00540341074850464
973645200	313	0.00516557978150301
973648800	313	0.00504125885539431
973652400	313	0.00495998895740106
973656000	313	0.00491189880385207
973659600	313	0.00488867904151144
973663200	313	0.005028067371565
973666800	313	0.00489892590427723
973670400	313	0.00475040925648868
973674000	313	0.0046881421294952
973677600	313	0.00457171505164856
973681200	313	0.00446222841294894
973684800	313	0.00460651572904077
973688400	313	0.0046219002120918
973692000	313	0.00396994758235519
973695600	313	0.00373762970939254
973699200	313	0.00362829065912073
973702800	313	0.00358555540988651
973706400	313	0.00479449604453367
973710000	313	0.00442100888787985
973713600	313	0.00437764469343875
973717200	313	0.00432925022772121
973720800	313	0.00429624146245986
973724400	313	0.00432840562179953
973728000	314	0.00448505699256616
973731600	314	0.00451553720499942
973735200	314	0.00471980817600886
973738800	314	0.00480201812736076
973742400	314	0.00497106469711152
973746000	314	0.00501988768537842
973749600	314	0.00482586907910072
973753200	314	0.00512689633489493
973756800	314	0.00489013480866613
973760400	314	0.00496581287820883
973764000	314	0.0050276687863813
973767600	314	0.00511000809534617
973771200	314	0.00542646889713112
973774800	314	0.00546136353934175
973778400	314	0.0054843528793858
973782000	314	0.0055213130891715
973785600	314	0.00562544011539512
973789200	314	0.00569006490741692
973792800	314	0.0057049699959159
973796400	314	0.00583585150993334
973800000	314	0.00582855816455165
973803600	314	0.00586808851699872
973807200	314	0.00593766176797371
973810800	314	0.00599178392205974
973814400	315	0.00613273129329508
973818000	315	0.00596581603550453
973821600	315	0.00596662777929074
973825200	315	0.00597089270309018
973828800	315	0.00599337708476736
973832400	315	0.00604608142453489
973836000	315	0.00588678585540688
973839600	315	0.0059647161072612
973843200	315	0.00563948423349003
973846800	315	0.00529009855178212
973850400	315	0.00497691673429817
973854000	315	0.00479251208433042
973857600	315	0.00483617321459443
973861200	315	0.00477205085166726
973864800	315	0.00449863475557525
973868400	315	0.00430214054796593
973872000	315	0.0042807294742311
973875600	315	0.00425818680220222
973879200	315	0.00566300067559653
973882800	315	0.00507249227038113
973886400	315	0.00524774054113736
973890000	315	0.00521684255633273
973893600	315	0.0053604141160698
973897200	315	0.00549804648542631
973900800	316	0.00563060234694503
973904400	316	0.00536190982070874
973908000	316	0.00549502971004166
973911600	316	0.00563286596683763
973915200	316	0.00576070990811774
973918800	316	0.00584503558733006
973922400	316	0.00562284742626981
973926000	316	0.00578785510580161
973929600	316	0.00554831100683243
973933200	316	0.00533685413350748
973936800	316	0.00515972817414909
973940400	316	0.00512326744449879
973944000	316	0.00580247039770861
973947600	316	0.00568950832619458
973951200	316	0.00543221753851686
973954800	316	0.00516602449110048
973958400	316	0.0049178879848909
973962000	316	0.00473544054172088
973965600	316	0.00433757182219298
973969200	316	0.00463031733997741
973972800	316	0.00514279588147335
973976400	316	0.00566090229369136
973980000	316	0.00598030487748638
973983600	316	0.00597779537162475
973987200	317	0.00527962355212518
973990800	317	0.00542450855482949
973994400	317	0.00557687074672978
973998000	317	0.00571687380400227
974001600	317	0.00583399299425569
974005200	317	0.00595010306870174
974008800	317	0.0058369047938452
974012400	317	0.00583173875191283
974016000	317	0.0054945498584446
974019600	317	0.0050177900159649
974023200	317	0.00472961976219516
974026800	317	0.00467759563728965
974030400	317	0.00493248822171004
974034000	317	0.0052416283486106
974037600	317	0.00537058364540615
974041200	317	0.0054952855882713
974044800	317	0.00550865295178652
974048400	317	0.00548632626481495
974052000	317	0.00612618655781856
974055600	317	0.00631384782229675
974059200	317	0.00638523515348138
974062800	317	0.00646490247410693
974066400	317	0.00636828660061615
974070000	317	0.00631195042810328
974073600	318	0.00653277360823164
974077200	318	0.00663266756808018
974080800	318	0.00655968871247205
974084400	318	0.0065327139065268
974088000	318	0.00658825307312541
974091600	318	0.0066270899692821
974095200	318	0.00666407863220352
974098800	318	0.00673860438020215
974102400	318	0.00667307675089192
974106000	318	0.00660518188118898
974109600	318	0.00639348836955732
974113200	318	0.00622061453408828
974116800	318	0.00645336656918259
974120400	318	0.00650329631846728
974124000	318	0.00651838828970047
974127600	318	0.00631789463920186
974131200	318	0.00607165418182807
974134800	318	0.00582884771960707
974138400	318	0.00604760642570284
974142000	318	0.00604142251419463
974145600	318	0.00619396609746753
974149200	318	0.00627085883246947
974152800	318	0.00618177072983724
974156400	318	0.00602682817352777
974160000	319	0.00572524217371675
974163600	319	0.00608623283245532
974167200	319	0.00673698765420592
974170800	319	0.00685300130484325
974174400	319	0.00687552154059935
974178000	319	0.00677456275260154
974181600	319	0.00660149101999161
974185200	319	0.00684994750146154
974188800	319	0.00655531372006763
974192400	319	0.00635615112217543
974196000	319	0.00636057262095092
974199600	319	0.00634392403752688
974203200	319	0.00626780637823369
974206800	319	0.00615318200324019
974210400	319	0.00608494375166116
974214000	319	0.00591491310101216
974217600	319	0.00565535885184348
974221200	319	0.00534998797856648
974224800	319	0.00502944765537313
974228400	319	0.00490407196221786
974232000	319	0.00473063867649189
974235600	319	0.00438103138044294
974239200	319	0.00454528124907299
974242800	319	0.00477878162492974
974246400	320	0.00479024331552943
974250000	320	0.0045283887839301
974253600	320	0.00445771349929522
974257200	320	0.00446426167126186
974260800	320	0.00450872661447815
974264400	320	0.0045441957084099
974268000	320	0.0048052468450606
974271600	320	0.00488902471678462
974275200	320	0.00474214929256761
974278800	320	0.00477525269832684
974282400	320	0.00463472837241559
974286000	320	0.00458521364491203
974289600	320	0.00436925402344168
974293200	320	0.00430140093704409
974296800	320	0.00425910762672588
974300400	320	0.00423108682482431
974304000	320	0.00428308626904945
974307600	320	0.00424664455755804
974311200	320	0.00456334411951064
974314800	320	0.00438256220892942
974318400	320	0.00443951491290974
974322000	320	0.00451740732157822
974325600	320	0.00482824026873908
974329200	320	0.00530058652126861
974332800	321	0.00530304154654716
974336400	321	0.00560519764504005
974340000	321	0.00598185319316155
